spotify_id,name,followers,popularity,genres,chart_hits
06VwNCd4PPAxBuxheaf5bz,DJ Robin,31036,63,['partyschlager'],"['at (1)', 'de (2)', 'lu (1)', 'ch (1)']"
7K9rdoOJSiKXoVXPlSkGKT,Paty Cantú,2090636,63,"['latin arena pop', 'latin pop', 'mexican pop']","['ar (1)', 'bo (1)', 'cl (1)', 'co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (3)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'es (1)', 'uy (1)']"
1Wic7dyEeEpQXDBbDf6HKm,HoodBlaq,60507,63,['german hip hop'],"['at (3)', 'de (6)', 'ch (2)']"
3c96G4d2lUOxhomM2mby5S,Bushido,1179208,63,['german hip hop'],"['at (53)', 'de (64)', 'lu (30)', 'ch (53)']"
47uyFQHOD02S0lj9ptRpoB,Felipe Araújo,4888705,63,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","['br (14)', 'py (1)', 'pt (1)']"
2XzXLjXRSeFtsic4ieyLJy,Wilbur Soot,1604832,63,"['dream smp', 'indie pop']","['us (1)', 'gb (1)', 'bg (1)', 'ee (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'ro (1)', 'ae (1)']"
06O23tLg0or676h8EEzH7W,Pastel Ghost,156492,63,['dark synthpop'],['sa (1)']
6xrCU6zdcSTsG2hLrojpmI,José González,1022783,63,"['gothenburg indie', 'indie folk', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']","['gb (1)', 'ar (1)', 'au (2)', 'at (2)', 'be (1)', 'ca (1)', 'cz (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'ie (1)', 'it (1)', 'lv (1)', 'lt (1)', 'my (1)', 'nl (1)', 'nz (2)', 'ph (1)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (2)', 'tr (1)']"
1Y2FwScblyMxpLTrNdfwyU,Ahmet Kaya,4883620,63,['turkish folk'],['tr (3)']
4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds,1195717,63,"['permanent wave', 'singer-songwriter']",['be (10)']
1F2v33FQTavJyaD7ZsyhdA,Gülşen,1205780,63,['turkish pop'],['tr (16)']
5tKXB9uuebKE34yowVaU3C,Iyaz,821501,63,"['dance pop', 'pop rap']","['gb (1)', 'au (1)', 'be (1)', 'is (1)', 'ie (1)', 'mt (1)']"
3PZTvUS5fUUhV3EKAjqdZk,Mc Danny,92415,63,['rave funk'],['br (1)']
1WX2v0BiEW19Vw7xmznLdZ,Vierra,382286,63,['indonesian pop'],['id (4)']
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,94113,63,"['disney', 'hollywood', 'movie tunes', 'show tunes']","['us (1)', 'gb (1)', 'au (1)', 'is (1)', 'id (1)', 'my (1)', 'nz (1)', 'ph (1)', 'sa (1)', 'sg (1)']"
69BUYvpG9MbjCyIZfsFdhJ,Reyli Barba,1546671,63,"['latin pop', 'mexican pop', 'ranchera', 'rock en espanol', 'tropical']","['bo (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pe (1)']"
4JczWHls9n9VpTHnqO2IG8,Ananya Bhat,63937,63,['sandalwood'],"['in (1)', 'ae (1)']"
33NrinbbEctw1wsdKNgZeZ,Rionegro & Solimões,1118962,63,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",['br (2)']
5delTPpDAtBDsjk60f5xnt,Autumn!,227825,63,"['glitchcore', 'plugg', 'pluggnb', 'vapor trap']",['us (1)']
3bAFvRjPZrpRz9Ox1sElQa,Arjun Kanungo,1938316,63,"['desi hip hop', 'desi pop', 'modern bollywood']",['in (4)']
3X23gpg1vPacr0hBARyxtN,Karpe,261968,63,"['norwegian hip hop', 'norwegian pop']",['no (28)']
1BYjhAClGpBTLZfics0VRZ,Aastha Gill,2587080,63,"['desi pop', 'modern bollywood']",['in (3)']
6bGOmNBU1AOgttgOjh0ldf,Ati242,311580,63,"['turkish hip hop', 'turkish trap pop']","['cy (4)', 'tr (28)']"
7CW2eGwAuElNq09rVtZYsM,Sena Şener,491359,63,"['turkish alt pop', 'turkish modern jazz']","['cy (1)', 'tr (6)']"
5RK6c1tyaKpwcDpbgCGNgj,El Canto Del Loco,875927,63,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']","['ar (1)', 'mx (1)', 'es (3)']"
1dpqJqIuNqideTvmxBsSku,Mabel Matiz,2235555,63,['turkish pop'],"['cy (1)', 'tr (24)']"
5H5RWXYleho8amdspskcUb,Niko Pandetta,263657,63,"['italian hip hop', 'neomelodici']",['it (6)']
68abRTdO4meYReMWHvBYb0,Chris Lane,831307,63,"['contemporary country', 'country', 'country road']","['us (3)', 'ca (2)']"
5RJFJWYgtgWktosLrUDzff,Griff,197820,63,"['dance pop', 'pop', 'tropical house', 'uk pop']","['gb (2)', 'ie (1)', 'no (2)']"
2Dor6diK1zw9BEluKBOdoA,23,34416,63,"['swedish drill', 'swedish hip hop', 'swedish trap pop']","['dk (1)', 'se (20)']"
06nvjg4wBANK6DCHjqtPNd,Mahmood,1132554,63,['italian pop'],"['gb (1)', 'at (2)', 'be (2)', 'bg (1)', 'cy (2)', 'cz (1)', 'dk (1)', 'ee (2)', 'fi (3)', 'fr (1)', 'de (1)', 'gr (3)', 'hu (1)', 'is (2)', 'ie (1)', 'il (1)', 'it (17)', 'lv (2)', 'lt (4)', 'lu (2)', 'mt (3)', 'nl (2)', 'no (2)', 'pl (1)', 'pt (1)', 'ro (1)', 'es (3)', 'se (2)', 'ch (2)', 'ae (1)']"
7zrkALJ9ayRjzysp4QYoEg,Maribou State,299546,63,"['electronica', 'future garage', 'indie soul']","['de (1)', 'lt (1)']"
77IW5ZK1smDQYYKDCQugXh,Suzan & Freek,391202,63,"['dutch pop', 'dutch rock']","['be (6)', 'lu (1)', 'nl (28)']"
0zoMmzmyi8N8LwzhyXPvtk,Mara Sattei,100127,63,"['italian hip hop', 'italian pop']",['it (9)']
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,557522,63,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']","['id (1)', 'ie (1)', 'my (1)', 'ph (1)']"
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,662383,63,"['dance pop', 'hollywood', 'post-teen pop']",['ph (2)']
0wY1K9SgxbaRfoFRmSR5x5,SL,399689,63,['uk hip hop'],"['gb (10)', 'is (2)', 'ie (1)', 'lu (1)']"
1GVuCyb4PlArufUZDUnRQi,southstar,21484,63,[],"['at (2)', 'ee (1)', 'de (2)', 'lt (1)', 'lu (1)', 'ch (1)', 'ua (1)']"
6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,941770,63,"['acoustic pop', 'indie folk', 'neo mellow', 'stomp and holler']",['tw (1)']
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1411273,63,"['contemporary country', 'country', 'country road', 'modern country rock']","['us (4)', 'gb (2)', 'au (1)', 'at (1)', 'be (3)', 'bg (1)', 'ca (3)', 'cy (1)', 'cz (1)', 'dk (2)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'hk (1)', 'hu (3)', 'is (1)', 'ie (2)', 'it (1)', 'jp (1)', 'lv (3)', 'lt (3)', 'lu (3)', 'my (1)', 'mt (3)', 'nl (2)', 'nz (1)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (1)', 'se (1)', 'ch (3)', 'tw (1)', 'ae (1)', 'vn (1)']"
4FUMTycjZlEY6ZxMgqNjC8,Tierry,1278967,63,"['arrocha', 'sertanejo pop']",['br (8)']
1ADdpen72RPuafRcv0YRBf,Antonio Orozco,1271418,63,"['latin pop', 'pop flamenco', 'rumba', 'spanish pop']","['ec (1)', 'es (11)']"
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,921835,63,['tropical house'],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (2)', 'cy (1)', 'cz (1)', 'dk (1)', 'eg (1)', 'sv (1)', 'ee (2)', 'fr (5)', 'de (1)', 'gr (1)', 'gt (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'ie (1)', 'it (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (2)', 'mt (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'se (1)', 'ch (1)', 'tw (2)', 'th (2)', 'tr (1)']"
3RTAXX6KGdljBsOIupyZgT,Los Bunkers,872562,63,"['chilean rock', 'concepcion indie', 'latin alternative', 'latin rock', 'rock en espanol']",['cl (3)']
7CwiLiC1S8B69RMPxbDb6S,DLD,722066,63,"['latin alternative', 'latin arena pop', 'latin rock', 'mexican rock', 'rock en espanol']",['mx (3)']
2TwOrUcYnAlIiKmVQkkoSZ,Wet Leg,341861,63,[],['gb (2)']
2CuzDPkRD6BJBvdWqCrt2I,Musical Youth,61084,63,['uk reggae'],"['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'nz (1)', 'no (1)', 'ro (1)', 'sk (1)', 'ch (1)', 'ae (1)']"
10XY9PZCJKzUFzZOdtlQLU,LX,145998,63,"['german hip hop', 'hamburg hip hop']","['at (24)', 'de (38)', 'lu (12)', 'ch (18)']"
6t7U7sYlVCtlMWzbecJcHd,Dhurata Dora,273748,63,"['albanian hip hop', 'frauenrap']","['at (4)', 'de (3)', 'lu (3)', 'ch (9)']"
4yGgbQJMq9orWypwqtdzYT,Oruam,300690,63,[],['br (2)']
5fyDppLDl1juIu1BcUT5zh,Digital Farm Animals,66485,63,['uk dance'],"['fi (1)', 'lt (1)', 'no (1)', 'se (1)', 'th (1)']"
7374lH6kwx9uQATYQ9H3Cp,Eraserheads,2809610,63,"['opm', 'pinoy reggae', 'pinoy rock']",['ph (7)']
2F8GvYuY0lfZNYu45dY6gJ,Die Toten Hosen,1173536,63,"['german alternative rock', 'german pop', 'german punk', 'german rock']",['de (3)']
1FtBEIWAwvw5ymBen5GICR,Chlöe,204138,63,"['pop', 'post-teen pop', 'r&b', 'rap']","['us (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'ee (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nz (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'za (2)', 'kr (1)', 'ae (1)']"
5BwMgvRwlq61SmknvsVIQj,Rubén Blades,1232418,63,"['latin jazz', 'salsa', 'tipico', 'tropical']","['co (1)', 'pa (1)']"
1LOB7jTeEV14pHai6EXSzF,Cash Cash,662092,63,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']","['us (2)', 'gb (3)', 'au (2)', 'at (1)', 'be (1)', 'bg (2)', 'ca (3)', 'cy (1)', 'cz (4)', 'dk (3)', 'ee (4)', 'fi (4)', 'de (1)', 'gr (3)', 'hk (3)', 'hu (3)', 'id (3)', 'ie (2)', 'it (1)', 'jp (1)', 'lv (5)', 'lt (6)', 'lu (2)', 'my (5)', 'mt (4)', 'nl (1)', 'nz (1)', 'no (7)', 'ph (3)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (5)', 'sk (5)', 'se (1)', 'ch (1)', 'tw (4)', 'th (2)', 'vn (1)']"
7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,1902903,63,"['arrocha', 'axe', 'funk carioca', 'mpb', 'pagode', 'pop nacional', 'samba reggae']",['br (9)']
0C86lmpnwiyLDUiyo4d0P1,BRELAND,65214,63,"['black americana', 'contemporary country', 'country']",['ca (1)']
4OV6uYSnHxSYkjDYuBVBUz,Slimane,1015740,63,"['francoton', 'french pop']","['be (1)', 'fr (5)', 'ma (1)']"
0OpXeanba0vYnyoft00BP6,Polo Gonzalez,275535,63,"['corrido', 'corridos tumbados', 'nueva musica mexicana']",['mx (2)']
6USMTwO0MNDnKte5a5h0xx,Y2K,282719,63,['pop rap'],"['us (1)', 'gb (1)', 'ar (1)', 'au (1)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (1)', 'ca (1)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (1)', 'dk (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (1)', 'gt (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'in (1)', 'id (1)', 'ie (1)', 'il (1)', 'it (1)', 'jp (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (1)', 'mt (1)', 'mx (1)', 'ma (1)', 'nl (1)', 'nz (1)', 'ni (1)', 'no (1)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (1)', 'se (1)', 'ch (1)', 'tw (1)', 'th (1)', 'tr (1)', 'ae (1)', 'uy (1)', 'vn (1)']"
2FwJwEswyIUAljqgjNSHgP,Snakehips,344480,63,"['edm', 'electro house', 'pop', 'pop dance', 'tropical house']","['us (3)', 'gb (4)', 'au (6)', 'at (4)', 'be (2)', 'bo (2)', 'br (3)', 'bg (3)', 'ca (3)', 'co (1)', 'cr (1)', 'cy (2)', 'cz (3)', 'dk (4)', 'do (2)', 'sv (2)', 'ee (3)', 'fi (3)', 'fr (3)', 'de (4)', 'gr (3)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (3)', 'is (2)', 'id (3)', 'ie (4)', 'it (2)', 'lv (3)', 'lt (5)', 'lu (2)', 'my (3)', 'mt (3)', 'nl (4)', 'nz (4)', 'ni (2)', 'no (4)', 'pa (2)', 'py (2)', 'ph (3)', 'pl (3)', 'pt (3)', 'ro (1)', 'sg (3)', 'sk (3)', 'es (2)', 'se (3)', 'ch (2)', 'tw (4)', 'tr (2)', 'uy (1)']"
0WZOmdnCln6FK6GM9e2tGm,Redimi2,1870745,63,"['latin christian', 'latin worship', 'rap conciencia', 'rap cristiano']","['do (1)', 'gt (5)']"
4Euia7UzdRshy1DJOSMTcs,220 KID,17985,63,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance', 'uk pop']","['gb (2)', 'ie (2)', 'lt (1)', 'sg (1)', 'kr (1)', 'tw (1)']"
7zpvy5B9gb5KprNUzNCOEE,Miel San Marcos,1312267,63,"['latin christian', 'latin worship']",['gt (4)']
60glra0QYcARAJr4OeJVNP,blondette,900,63,[],"['at (1)', 'fr (1)', 'de (2)', 'lu (1)', 'ch (2)']"
6IDsZZ4IHgs9VblBgQQSmt,Andmesh,4765912,63,['indonesian pop'],"['id (7)', 'my (3)', 'sg (1)']"
17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,528593,63,['adult standards'],"['eg (1)', 'sa (1)']"
2ubn2zwyYaLdHOCKnTouU2,Ziak,550931,63,['drill francais'],"['be (16)', 'fr (24)', 'lu (4)', 'ma (6)', 'ch (6)']"
5oJvmyeWzyeahRtjup3Oys,AVAION,67707,63,[],"['at (1)', 'ee (1)', 'de (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'za (1)', 'ch (1)']"
51ZSh80McCt7vbqHouzW0A,Yahritza Y Su Esencia,252363,63,['nueva musica mexicana'],"['us (1)', 'bo (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)']"
0yb46jwm7gqbZXVXZQ8Z1e,Bishop Briggs,772454,63,"['electropop', 'modern alternative rock', 'modern rock', 'pop']","['gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'no (1)', 'pl (1)']"
7eCmccnRwPmRnWPw61x6jM,SHY Martin,261515,63,"['alt z', 'australian pop', 'electropop', 'pop', 'post-teen pop', 'swedish electropop']","['at (1)', 'ca (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'hk (1)', 'lt (1)', 'my (2)', 'no (3)', 'ph (2)', 'sg (3)', 'se (5)', 'tw (1)', 'th (2)', 'vn (1)']"
2KjAo6wVc9d2WcxdxSArpV,RY X,430382,63,['indie folk'],"['fr (1)', 'no (1)']"
64EHXDoln95lnccszdPum0,Royal & the Serpent,157828,63,"['alt z', 'indie electropop', 'indie poptimism', 'modern alternative pop', 'social media pop', 'viral rap']","['hu (1)', 'sa (1)']"
1P8IfcNKwrkQP5xJWuhaOC,LL COOL J,1405716,63,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",['sa (1)']
0QHGCPmM4UgeNvrNPntSlu,Cynthia Luz,944124,63,"['brazilian hip hop', 'r&b brasileiro', 'rap feminino nacional']",['br (2)']
7o7doCwqft91WC690aglWC,Sanam,473925,63,"['desi pop', 'modern bollywood']",['in (2)']
6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,802813,63,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']","['my (1)', 'tw (1)']"
0EqkKYDK9EkKY5N7zU3FPv,Annalisa,930437,63,"['italian adult pop', 'italian pop']",['it (16)']
6X8uzem5Dbl4l2so4CeexD,Nil Moliner,189985,63,['spanish pop'],['es (11)']
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,386511,63,['new jersey rap'],"['ie (1)', 'mt (1)']"
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,751867,63,"['pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']","['us (1)', 'ca (1)']"
2ARH58Hit3yC6ziGdhma23,Elisa,1065550,63,"['italian adult pop', 'italian pop']","['it (19)', 'lu (1)', 'ch (1)']"
0zhMujl1yB8pkB023Qm4Y2,Green Montana,86065,63,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap francais']","['be (2)', 'fr (14)', 'ma (1)', 'ch (2)']"
4N5fp4zhTsVITZTVfsXpc2,Víctor Manuelle,1499497,63,"['modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']","['bo (1)', 'cl (1)', 'do (2)', 'ec (2)', 'sv (1)', 'gt (1)', 'pe (1)']"
5Y5EJ20jDQkkB213zwuDXR,menace Santana,286718,63,[],['fr (13)']
7dlqUnjoF2U2DkNDMhcgG4,Hilltop Hoods,779519,63,"['australian hip hop', 'australian pop', 'pop rap']","['au (12)', 'nz (2)']"
2KbikmQKGiUPR2ARs1h0sq,Gilli,200656,63,"['danish hip hop', 'danish pop']",['dk (51)']
6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,320551,63,"['hollywood', 'movie tunes']","['us (1)', 'be (1)', 'br (1)', 'id (1)', 'my (2)', 'nl (1)', 'nz (1)', 'ph (1)', 'pt (1)', 'sg (2)', 'se (1)', 'tw (1)']"
0IxgA9wO4Op3CSnPlhfwV1,Kevin,134605,63,"['dutch hip hop', 'dutch rap pop']","['be (8)', 'nl (82)']"
1cfG7UM0OD4O1II1nd15Qo,Ash King,1147122,63,"['desi pop', 'filmi', 'modern bollywood']",['in (2)']
7ACEUD7UsmmXrnj4OLt8f9,twocolors,51062,63,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']","['at (2)', 'be (1)', 'bg (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (3)', 'hu (1)', 'it (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'ma (1)', 'no (1)', 'pl (1)', 'ru (2)', 'sk (1)', 'za (1)', 'se (1)', 'ch (1)', 'ua (1)']"
3rbtPd0NcvhO2AzMfzx90z,Fredo,682741,63,"['grime', 'uk hip hop']","['gb (32)', 'ie (7)', 'ae (1)']"
65HuWBUC1d8ty1q6J42Nfi,Cultura Profética,1641185,63,"['latin alternative', 'reggae en espanol', 'rock en espanol']","['ar (1)', 'cl (7)', 'cr (10)', 'do (2)', 'sv (7)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (6)', 'pe (2)']"
4m5LghDfOKFZNEBZ0GO1OQ,Jovem Dionisio,155409,63,['indie curitibano'],"['br (3)', 'py (1)', 'pt (2)']"
0A1oy7PC7fdzURgaLaWkL1,Lulu Santos,1757107,63,"['brazilian rock', 'mpb', 'pop nacional']",['br (1)']
71tiWMKZ5wpl6E0BdwVQza,BLACHA,387859,63,"['polish hip hop', 'polish trap']",['pl (14)']
2kfi47LWmlXzQ3p3kWonfQ,Madhur Sharma,44215,63,"['desi pop', 'modern bollywood']",['in (2)']
4C29ETLBPmYKYwtJUepbJz,Seven Kayne,1132764,63,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']","['ar (7)', 'uy (7)']"
4zjO8Jhi2pciJJzd8Q6rga,Unlike Pluto,308478,63,"['indie poptimism', 'modern alternative rock', 'modern rock', 'rock']","['dk (1)', 'hu (1)', 'sa (1)', 'ua (1)']"
7dIpKWlEeAljA20vFJ82RD,Roar,419263,63,"['indie pop', 'weirdcore']","['us (1)', 'lt (1)']"
3ATyg4fGC9F8trfb0GRWmX,Joey Montana,2627670,63,"['latin hip hop', 'latin pop', 'panamanian pop', 'pop peruano', 'pop reggaeton', 'reggaeton', 'trap latino']","['ar (3)', 'bo (4)', 'bg (1)', 'cl (3)', 'co (4)', 'cr (4)', 'do (2)', 'ec (5)', 'sv (3)', 'fi (1)', 'gt (4)', 'hn (4)', 'it (1)', 'lt (1)', 'mt (1)', 'mx (3)', 'ni (3)', 'pa (9)', 'py (3)', 'pe (6)', 'pt (1)', 'es (4)', 'se (1)', 'tw (1)', 'uy (3)']"
0p5axeJsbtTCXBrRVoKjwu,The Drums,711413,63,"['brooklyn indie', 'indie rock', 'indie surf', 'modern rock']","['lt (1)', 'es (1)']"
4zvO09rVUIVTeALhs6xLoB,Otsochodzi,467918,63,"['polish hip hop', 'polish trap']",['pl (36)']
6sLwRSXSUF5JTUnQaFenyj,Christopher Jackson,35477,63,"['hollywood', 'show tunes']",['nz (1)']
4sg4no0TXdsrM1s4SVUwNF,Juju,520847,63,"['frauenrap', 'german hip hop']","['at (10)', 'de (16)', 'lu (4)', 'ch (6)']"
2e4G04F77jxVuDYo44TCSm,Loco,342919,63,"['k-pop', 'korean r&b']","['hk (1)', 'id (1)', 'my (1)', 'sg (1)', 'kr (3)', 'tw (2)', 'th (1)']"
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,498665,63,['pop rap'],"['us (3)', 'gb (2)', 'ar (2)', 'au (3)', 'at (3)', 'be (3)', 'bo (2)', 'br (2)', 'bg (3)', 'ca (3)', 'cl (2)', 'co (2)', 'cr (2)', 'cy (2)', 'cz (3)', 'dk (4)', 'do (2)', 'ec (2)', 'sv (2)', 'ee (3)', 'fi (3)', 'fr (4)', 'de (3)', 'gr (3)', 'gt (2)', 'hn (1)', 'hk (3)', 'hu (3)', 'is (2)', 'ie (3)', 'it (3)', 'lv (3)', 'lt (3)', 'lu (2)', 'my (3)', 'mt (3)', 'mx (3)', 'nl (3)', 'nz (3)', 'ni (1)', 'no (11)', 'pa (3)', 'py (2)', 'pe (2)', 'ph (3)', 'pl (3)', 'pt (3)', 'sg (3)', 'sk (3)', 'es (1)', 'se (3)', 'ch (3)', 'tw (3)', 'tr (3)', 'uy (3)']"
2Mu8h5sFkOziL0Rfn7FXIA,Leo Mattioli,1199348,63,"['argentine rock', 'cumbia santafesina', 'cumbia villera']",['ar (2)']
1vkWdqcabQ1swciXipkLBj,awfultune,288441,63,['indie pop'],"['ee (1)', 'lv (1)', 'lt (1)']"
4stSxe6AbpXw3x7nRDsYVX,Remmy Valenzuela,1460217,63,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'ranchera']",['mx (4)']
3YeBTR1Q1rUxKguz4jP6UV,Damas Gratis,1848101,63,"['cumbia 420', 'cumbia villera']","['ar (5)', 'bo (3)', 'cl (2)', 'py (3)', 'uy (3)']"
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,834824,63,"['dance pop', 'grime', 'house', 'pop dance', 'pop rap', 'tropical house', 'uk pop']","['gb (8)', 'au (2)', 'at (2)', 'be (2)', 'bg (2)', 'ca (2)', 'cy (1)', 'cz (2)', 'dk (2)', 'ee (2)', 'fi (3)', 'fr (1)', 'de (2)', 'gr (2)', 'hk (2)', 'hu (2)', 'is (2)', 'ie (5)', 'it (2)', 'lv (2)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (2)', 'mx (1)', 'nl (2)', 'nz (2)', 'no (4)', 'ph (1)', 'pl (2)', 'pt (1)', 'sg (2)', 'sk (2)', 'se (2)', 'ch (2)', 'tw (1)', 'tr (2)']"
1SUu1Bi7ev9HbOzyVC77qD,Kool Savas,552386,63,"['deep german hip hop', 'german hip hop', 'german pop', 'turkish hip hop']","['at (13)', 'de (46)', 'ch (24)']"
4SqTiwOEdYrNayaGMkc7ia,LÉON,340644,63,"['metropopolis', 'neo mellow', 'pop']","['us (1)', 'at (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'my (1)', 'mt (1)', 'pl (1)', 'sg (1)', 'sk (1)', 'se (6)', 'ch (1)', 'tw (1)']"
7bmYpVgQub656uNTu6qGNQ,Hwa Sa,3321062,63,"['k-pop', 'korean mask singer']","['hk (2)', 'id (2)', 'my (4)', 'ph (1)', 'ru (1)', 'sa (1)', 'sg (4)', 'kr (1)', 'tw (3)', 'th (2)', 'ua (1)', 'ae (1)', 'vn (2)']"
1v1khTmozNfxB2ET1Ep288,Last Child,1771589,63,"['indonesian pop punk', 'indonesian rock']",['id (1)']
0dXXFVCw0LKzmHFrTLUaQJ,Tito Torbellino Jr,668073,63,"['corrido', 'musica mexicana', 'nueva musica mexicana']",['mx (1)']
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,1398637,63,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']","['pl (1)', 'tw (1)']"
6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,820528,63,['disco'],['fr (1)']
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,788232,63,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']","['us (1)', 'gb (1)', 'ca (1)', 'ie (1)', 'nz (1)']"
7EyzyrMNgqiK8bMrbkOT9l,Sidoka,1125946,63,['rap mineiro'],"['br (3)', 'pt (1)']"
3jO7X5KupvwmWTHGtHgcgo,Charly García,1309723,63,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",['ar (7)']
4iWkwAVzssjb8XgxdoOL6M,TIAGO IORC,2794432,63,"['brazilian rock', 'folk brasileiro', 'mpb', 'nova mpb']","['br (25)', 'pt (1)']"
1Fg19vpUJpAAPFjnKaVYVW,Reynmen,2609412,63,"['turkish hip hop', 'turkish trap pop']","['at (4)', 'bg (1)', 'cy (2)', 'de (5)', 'nl (1)', 'ch (1)', 'tr (15)']"
6QfFTZJHFSe9Xyes6DkAli,Reto,816102,63,"['polish hip hop', 'polish trap']",['pl (29)']
